ID,Groups,Description,Baseline [02-10 11:00],[02-10 12:55],[02-10 13:28],[02-10 13:46],[02-11 05:36]
I-BUG-22,,Debug bridged mixin. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-19,INTER-005: BridgedInstance sort,Sorting with strings still works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-ASYNC-140,Bug-99: Stream.handleError callback arg count,HandleError with test function works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-18,INTER-005: BridgedInstance sort,Sorting mixed list with integers still works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-17,INTER-005: BridgedInstance sort,Sorting single element list works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-16,INTER-005: BridgedInstance sort,Sorting empty list does not throw. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-22,INTER-005: BridgedInstance sort,Sorting with custom comparator still works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-ASYNC-139,Bug-99: Stream.handleError callback arg count,HandleError with two-arg callback works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-ASYNC-138,Bug-99: Stream.handleError callback arg count,HandleError with single-arg callback works. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-BRIDGE-21,INTER-005: BridgedInstance sort,Sorting preserves wrapper after sort. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
I-MISC-68,Abstract Classes and Methods,Concrete class implements abstract method successfully. [2026-02-10 06:37],--/OK,--/OK,--/OK,--/OK,OK/OK
,double tests,"double.toStringAsFixed, toStringAsExponential, and toStringAsPrecision",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,UnmodifiableListView Tests,"Other read-only methods: contains, indexOf, lastIndexOf, join, getRange, sublist, toList, toSet, cast, iterator, reversed",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Switch Expressions,Case with 'when' clause (false),OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Switch Expressions,Case with 'when' clause (true),OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Interfaces,Concrete class extending abstract class implementing interface must implement,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Classes and Instances > Super Constructor Calls,Implicit super() call fails if no default constructor in superclass,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Class Tests,Constructor using 'this.fieldName' syntax,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Gestion des portées (Scopes),Variable interne au bloc non accessible à l'extérieur,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Basic Interpreter,Main function with arguments called without args (should pass empty list),OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Complex Generic Type Checking,"triple nested generic Map<String, List<Map<String, int>>> type checking",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests > Combinators (show/hide),"Import with ""hide"" avoids name conflict and allows access to other imported symbols",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests > Combinators (show/hide),"Import prefixed with ""hide"" - check that the hidden symbol is not accessible",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests > Combinators (show/hide),"Import prefixed with ""show"" - check that the hidden symbol is not accessible",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests > Combinators (show/hide),"Import with ""hide"" (no prefix) - check that the hidden symbol is not accessible",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests > Combinators (show/hide),"Import with ""show"" (no prefix) - check that the hidden symbol is not accessible",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Import Tests,Import local simple file (memory) - check all symbols of the common lib,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Extension Call Operator > Extension Tests,Extension method using multiple 'this' members,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Extension Call Operator > Extension Tests,Extension method using 'this' method (toUpperCase),OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Extension Call Operator > Extension Tests,Extension method using 'this' property (isEmpty),OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,positionalArgs and namedArgs > Optional positional arguments,should handle optional positional arguments with defaults via named args,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Fixed Bugs (SHOULD PASS),Lim-4/Bug-43: Infinite sync* generators with take() should work,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
Bug-47,Fixed Bugs (SHOULD PASS),Future.doWhile should work,OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
,Export Tests,"Chained export: main imports E, E exports D (show c1,c2), D exports C (c1,c2,c3) -> E hides c2 from D",OK/OK,OK/OK,OK/OK,OK/OK,OK/OK
I-TYPE-65,Advanced Type Checking and Error Handling,Generic type variance and covariance simulation. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-21,INTER-005: BridgedInstance sort,Sorting preserves wrapper after sort. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-138,Bug-99: Stream.handleError callback arg count,HandleError with single-arg callback works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-22,INTER-005: BridgedInstance sort,Sorting with custom comparator still works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-139,Bug-99: Stream.handleError callback arg count,HandleError with two-arg callback works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-16,INTER-005: BridgedInstance sort,Sorting empty list does not throw. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-17,INTER-005: BridgedInstance sort,Sorting single element list works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-18,INTER-005: BridgedInstance sort,Sorting mixed list with integers still works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-19,INTER-005: BridgedInstance sort,Sorting with strings still works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-140,Bug-99: Stream.handleError callback arg count,HandleError with test function works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BUG-22,,Debug bridged mixin. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-36,Operator Improvements,Generic constraints validation works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-37,Operator Improvements,Compound assignment operators work for bitwise operations. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-46,GlobalGetter Wrapper,GlobalGetter can wrap a function. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-50,GlobalGetter Wrapper,GlobalGetter evaluates each time it is called. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-51,GlobalGetter Wrapper,GlobalGetter can return null. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-52,Environment GlobalGetter Unwrapping,Environment.get unwraps GlobalGetter automatically. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-38,Operator Improvements,New typed data types work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-53,Environment GlobalGetter Unwrapping,Regular values are returned directly without wrapping. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-54,Environment GlobalGetter Unwrapping,GlobalGetter reflects changes in underlying value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-22,Async Constructor Patterns,Static async factory method pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-29,Async Constructor Patterns,Async service initialization pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-35,Operator Improvements,Complex operations with improved features. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-36,Async Constructor Patterns,Database connection async creation pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-21,Async Constructor Patterns,Factory constructor with complex async initialization. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-55,D4rt registerGlobalGetter,RegisterGlobalGetter makes getter accessible via import. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-45,D4rt registerGlobalGetter,RegisterGlobalGetter evaluates lazily not at registration. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-23,Async Constructor Patterns,Stream-based async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-24,Async Constructor Patterns,Stream subscription async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-47,D4rt registerGlobalGetter,RegisterGlobalVariable vs registerGlobalGetter difference. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-48,D4rt registerGlobalGetter,Getter returning object instance works correctly. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-25,Async Constructor Patterns,Stream transformation async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-26,Async Constructor Patterns,Complex stream async constructor with error handling. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-MISC-49,D4rt eval with GlobalGetter,Eval can access global getters via import. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-27,Async Constructor Patterns,Stream controller async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-3,Re-export Deduplication,Registering same function from same source twice is silently skipped. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-4,Re-export Deduplication,Registering different functions with same name throws error. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-28,Async Constructor Patterns,Stream subscription management async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-48,Bug-92: Future factory constructor,Future(() => computation) returns awaitable value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-5,Re-export Deduplication,Registering same class from same source twice is silently skipped. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-6,Re-export Deduplication,Registering same enum from same source twice is silently skipped. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-1,Re-export Deduplication,Registering same variable from same source twice is silently skipped. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-2,Re-export Deduplication,Registering same getter from same source twice is silently skipped. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-49,Bug-92: Future factory constructor,Future.value returns awaitable value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-50,Bug-92: Future factory constructor,Future.delayed returns awaitable value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-51,Bug-92: Future factory constructor,Future.microtask returns awaitable value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-30,Async Constructor Patterns,Stream periodic constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-52,Bug-92: Future factory constructor,Future.sync returns awaitable value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-53,Bug-92: Future factory constructor,Chained Future.then works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-31,Async Constructor Patterns,Stream broadcast async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-54,Bug-92: Future factory constructor,Multiple await on Future factory works. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-53,Open Bugs - Pending (SHOULD FAIL),Bug-45: Labeled continue in sync* should return correct values. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-54,Fixed Bugs (SHOULD PASS),Bug-1: List.empty() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-32,Async Constructor Patterns,Stream from Future async constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-55,Fixed Bugs (SHOULD PASS),Bug-2: Queue.addAll() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-33,Async Constructor Patterns,Async generator (async*) constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-34,Async Constructor Patterns,Sync generator (sync*) constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-56,Fixed Bugs (SHOULD PASS),Bug-4: Enum in top-level const should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-57,Fixed Bugs (SHOULD PASS),Bug-5: Division by zero should return infinity. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-58,Fixed Bugs (SHOULD PASS),Bug-6: record.hashCode should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-35,Async Constructor Patterns,Generator with yield* constructor pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-59,Fixed Bugs (SHOULD PASS),Bug-7: Digit separators should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-60,Fixed Bugs (SHOULD PASS),Bug-8: List.indexWhere() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ASYNC-37,Async Constructor Patterns,Await for loop with stream processing pattern. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-61,Fixed Bugs (SHOULD PASS),Bug-9: Never return type should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-62,Fixed Bugs (SHOULD PASS),Bug-10: implements Comparable should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-63,Fixed Bugs (SHOULD PASS),Bug-11: Sealed class subclass should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-64,Fixed Bugs (SHOULD PASS),Bug-12: implements Exception should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-65,Fixed Bugs (SHOULD PASS),Bug-13: LogicalOrPattern should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-66,Fixed Bugs (SHOULD PASS),Bug-14: Record type annotation should work (positional-only). [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-67,Fixed Bugs (SHOULD PASS),Bug-15: base64Encode should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-68,Fixed Bugs (SHOULD PASS),Bug-20: identical() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-69,Fixed Bugs (SHOULD PASS),Bug-21: Set.from() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-70,Fixed Bugs (SHOULD PASS),Bug-23: Static const referencing sibling should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-71,Fixed Bugs (SHOULD PASS),Bug-24: mixin class should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-72,Fixed Bugs (SHOULD PASS),Bug-26: Assert in constructor initializer should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-73,Fixed Bugs (SHOULD PASS),Bug-27: Short-circuit && with null check should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-74,Fixed Bugs (SHOULD PASS),Bug-52: Implicit super() should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-75,Fixed Bugs (SHOULD PASS),Bug-53: NullAwareElement should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-76,Fixed Bugs (SHOULD PASS),Bug-55: Symbol class should be accessible. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-77,Fixed Bugs (SHOULD PASS),Bug-60: Indexing on null target should give clear error. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-78,Fixed Bugs (SHOULD PASS),Bug-61: if-case pattern should work with String. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-79,Fixed Bugs (SHOULD PASS),Bug-62: List of function types should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-80,Fixed Bugs (SHOULD PASS),Bug-64: Interface class same-library extension should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-81,Fixed Bugs (SHOULD PASS),Bug-65: Map.from constructor should be bridged. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-82,Fixed Bugs (SHOULD PASS),Bug-67: if-case with int pattern should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-1,Bridged Operators > arithmetic operators,Operator + on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-83,Fixed Bugs (SHOULD PASS),Bug-68: LogicalOrPattern in switch should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-84,Fixed Bugs (SHOULD PASS),Bug-71: Error class should be accessible. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-85,Fixed Bugs (SHOULD PASS),Bug-56: Constructor with positional arguments should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-86,Fixed Bugs (SHOULD PASS),Bug-57: Class with operator override and constructor should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-87,Fixed Bugs (SHOULD PASS),Bug-58: Complex file with functions and classes defined at end. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-88,Fixed Bugs (SHOULD PASS),Bug-59: Multi-file imports with class constructor calls. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-89,Fixed Bugs (SHOULD PASS),Bug-3: Enum value access should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-90,Fixed Bugs (SHOULD PASS),Bug-16: Abstract method from mixin should not false-positive. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-91,Fixed Bugs (SHOULD PASS),Bug-17: Extending interface class in same library should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-92,Fixed Bugs (SHOULD PASS),Bug-18: Mixin with abstract getter should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-93,Fixed Bugs (SHOULD PASS),Bug-22: Error class should be accessible. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-94,Fixed Bugs (SHOULD PASS),Bug-28: Typedef with generic function should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-12,Complex Bridged Mixins Integration,Complex data processing with multiple mixins. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-95,Fixed Bugs (SHOULD PASS),Bug-29: Future.value() should return correct type. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-2,Bridged Operators > arithmetic operators,Operator - on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-96,Fixed Bugs (SHOULD PASS),Bug-44: async* generator should complete correctly. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-3,Bridged Operators > arithmetic operators,Operator * on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-97,Fixed Bugs (SHOULD PASS),Bug-48: await for should iterate stream correctly. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-4,Bridged Operators > arithmetic operators,Operator / on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-7,Bridged Class Tests,Call default constructor. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-98,Fixed Bugs (SHOULD PASS),Bug-50: map[key] = value should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-11,Complex Bridged Mixins Integration,Math operations with bridged mixin. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-5,Bridged Operators > arithmetic operators,Chained operators. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-8,Bridged Class Tests,Call default constructor with optional ID. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-6,Bridged Operators > unary operators,Unary minus operator on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-7,Bridged Operators > unary operators,Bitwise not operator on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ENUM-13,Bridged Enum Tests - Simple,Register and access bridged enum value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-99,Fixed Bugs (SHOULD PASS),Bug-51: Mixing in bridged mixin should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-8,Bridged Operators > unary operators,Unary minus with expression. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-100,Fixed Bugs (SHOULD PASS),Bug-54: void function returning should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-9,Bridged Operators > index operator,Operator [] on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-13,Complex Bridged Mixins Integration,Validation mixin functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-101,Fixed Bugs (SHOULD PASS),Lim-2: Extension on DateTime should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-102,Fixed Bugs (SHOULD PASS),Bug-32: continue with label in switch should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-10,Bridged Operators > bitwise operators,Operator & on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-103,Fixed Bugs (SHOULD PASS),Bug-40: Comparable sort should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-11,Bridged Operators > bitwise operators,Operator | on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-104,Fixed Bugs (SHOULD PASS),Bug-41: Await in string interpolation should return correct value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-14,Complex Bridged Mixins Integration,Cache mixin functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-105,Fixed Bugs (SHOULD PASS),Bug-42: noSuchMethod should work for getters. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-106,Fixed Bugs (SHOULD PASS),Bug-63: Abstract method from interface should be recognized. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-12,Bridged Operators > bitwise operators,Operator ^ on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ENUM-14,Bridged Enum Tests - Simple,Access standard property (.index) on bridged enum value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-107,Fixed Bugs (SHOULD PASS),Bug-66: Record pattern with named field should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-13,Bridged Operators > bitwise operators,Operator << on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-45,Fixed Bugs (SHOULD PASS),Bug-69: Abstract getter from mixin should be recognized. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-14,Bridged Operators > bitwise operators,Operator >> on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-BRIDGE-15,Complex Bridged Mixins Integration,Event mixin functionality. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-9,Bridged Class Tests,Call named constructor. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-46,Fixed Bugs (SHOULD PASS),Bug-70: await on Future.value should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-15,Bridged Operators > comparison operators,Operator < on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-16,Bridged Operators > comparison operators,Operator > on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ENUM-15,Bridged Enum Tests - Simple,Access toString() on bridged enum value via get. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-10,Bridged Class Tests,Call named constructor with named argument. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-17,Bridged Operators > comparison operators,Operator <= on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ENUM-16,Bridged Enum Tests - Simple,Call toString() method on bridged enum value. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-11,Bridged Class Tests,Access static getter. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-47,Fixed Bugs (SHOULD PASS),Lim-1: Extension types should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-18,Bridged Operators > comparison operators,Operator >= on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-48,Fixed Bugs (SHOULD PASS),Lim-5: List.sort() with Comparable class should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-FILE-49,Fixed Bugs (SHOULD PASS),Lim-6: Labeled continue in switch should work. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-ENUM-17,Bridged Enum Tests - Simple,Compare bridged enum values. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-EXPR-19,Bridged Operators > comparison operators,Operator == on bridged class. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
I-CLASS-12,Bridged Class Tests,Use static setter. [2026-02-10 06:37],OK/OK,--/OK,--/OK,--/OK,--/OK
